condition,qid,q_label,page_id,filename,gt,model,run,response,signed_error
naive,18,Stay w/ person name,29,AVS IS 758-781 1769 05 p1.jpg,13,Claude,1,14,1
naive,19,Bracket total,29,AVS IS 758-781 1769 05 p1.jpg,0,Claude,1,0,0
naive,7,Archivist marks,30,AVS IS 758-781 1769 05 p2.jpg,0,Claude,1,0,0
naive,8,Quondam count,30,AVS IS 758-781 1769 05 p2.jpg,8,Claude,1,5,-3
naive,9,Con count,30,AVS IS 758-781 1769 05 p2.jpg,1,Claude,1,1,0
naive,11,E conjunction count,30,AVS IS 758-781 1769 05 p2.jpg,0,Claude,1,2,2
naive,13,Named travelers,30,AVS IS 758-781 1769 05 p2.jpg,22,Claude,1,24,2
naive,14,Unnamed travelers,30,AVS IS 758-781 1769 05 p2.jpg,1,Claude,1,1,0
naive,15,Places of origin,30,AVS IS 758-781 1769 05 p2.jpg,10,Claude,1,10,0
naive,16,Unique places of stay,30,AVS IS 758-781 1769 05 p2.jpg,11,Claude,1,11,0
naive,18,Stay w/ person name,30,AVS IS 758-781 1769 05 p2.jpg,13,Claude,1,11,-2
naive,19,Bracket total,30,AVS IS 758-781 1769 05 p2.jpg,3,Claude,1,3,0
naive,7,Archivist marks,31,AVS IS 758-781 1770 03.jpg,1,Claude,1,1,0
naive,8,Quondam count,31,AVS IS 758-781 1770 03.jpg,0,Claude,1,0,0
naive,9,Con count,31,AVS IS 758-781 1770 03.jpg,2,Claude,1,3,1
naive,11,E conjunction count,31,AVS IS 758-781 1770 03.jpg,0,Claude,1,2,2
naive,13,Named travelers,31,AVS IS 758-781 1770 03.jpg,14,Claude,1,14,0
naive,14,Unnamed travelers,31,AVS IS 758-781 1770 03.jpg,3,Claude,1,5,2
naive,15,Places of origin,31,AVS IS 758-781 1770 03.jpg,6,Claude,1,6,0
naive,16,Unique places of stay,31,AVS IS 758-781 1770 03.jpg,3,Claude,1,4,1
naive,18,Stay w/ person name,31,AVS IS 758-781 1770 03.jpg,9,Claude,1,10,1
naive,19,Bracket total,31,AVS IS 758-781 1770 03.jpg,4,Claude,1,4,0
naive,7,Archivist marks,32,AVS IS 758-781 1770 05 13.jpg,2,Claude,1,1,-1
naive,8,Quondam count,32,AVS IS 758-781 1770 05 13.jpg,0,Claude,1,0,0
naive,9,Con count,32,AVS IS 758-781 1770 05 13.jpg,7,Claude,1,6,-1
naive,11,E conjunction count,32,AVS IS 758-781 1770 05 13.jpg,1,Claude,1,2,1
naive,13,Named travelers,32,AVS IS 758-781 1770 05 13.jpg,16,Claude,1,14,-2
naive,14,Unnamed travelers,32,AVS IS 758-781 1770 05 13.jpg,7,Claude,1,6,-1
naive,15,Places of origin,32,AVS IS 758-781 1770 05 13.jpg,9,Claude,1,8,-1
naive,16,Unique places of stay,32,AVS IS 758-781 1770 05 13.jpg,5,Claude,1,5,0
naive,18,Stay w/ person name,32,AVS IS 758-781 1770 05 13.jpg,1,Claude,1,1,0
naive,19,Bracket total,32,AVS IS 758-781 1770 05 13.jpg,2,Claude,1,4,2
naive,7,Archivist marks,34,AVS IS 758-781 1770 05 17 p1.jpg,2,Claude,1,4,2
naive,8,Quondam count,34,AVS IS 758-781 1770 05 17 p1.jpg,0,Claude,1,0,0
naive,9,Con count,34,AVS IS 758-781 1770 05 17 p1.jpg,8,Claude,1,8,0
naive,11,E conjunction count,34,AVS IS 758-781 1770 05 17 p1.jpg,3,Claude,1,5,2
naive,13,Named travelers,34,AVS IS 758-781 1770 05 17 p1.jpg,29,Claude,1,24,-5
naive,14,Unnamed travelers,34,AVS IS 758-781 1770 05 17 p1.jpg,16,Claude,1,14,-2
naive,15,Places of origin,34,AVS IS 758-781 1770 05 17 p1.jpg,14,Claude,1,12,-2
naive,16,Unique places of stay,34,AVS IS 758-781 1770 05 17 p1.jpg,7,Claude,1,8,1
naive,18,Stay w/ person name,34,AVS IS 758-781 1770 05 17 p1.jpg,4,Claude,1,3,-1
naive,19,Bracket total,34,AVS IS 758-781 1770 05 17 p1.jpg,6,Claude,1,6,0
naive,7,Archivist marks,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Claude,1,1,0
naive,8,Quondam count,35,AVS IS 758-781 1770 05 17 p2.jpg,4,Claude,1,0,-4
naive,9,Con count,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Claude,1,3,2
naive,11,E conjunction count,35,AVS IS 758-781 1770 05 17 p2.jpg,0,Claude,1,2,2
naive,13,Named travelers,35,AVS IS 758-781 1770 05 17 p2.jpg,17,Claude,1,18,1
naive,14,Unnamed travelers,35,AVS IS 758-781 1770 05 17 p2.jpg,1,Claude,1,2,1
naive,15,Places of origin,35,AVS IS 758-781 1770 05 17 p2.jpg,8,Claude,1,7,-1
naive,16,Unique places of stay,35,AVS IS 758-781 1770 05 17 p2.jpg,10,Claude,1,9,-1
naive,18,Stay w/ person name,35,AVS IS 758-781 1770 05 17 p2.jpg,13,Claude,1,17,4
naive,19,Bracket total,35,AVS IS 758-781 1770 05 17 p2.jpg,2,Claude,1,3,1
naive,7,Archivist marks,36,AVS IS 758-781 1770 05 28 p1.jpg,3,Claude,1,0,-3
naive,8,Quondam count,36,AVS IS 758-781 1770 05 28 p1.jpg,0,Claude,1,0,0
naive,9,Con count,36,AVS IS 758-781 1770 05 28 p1.jpg,10,Claude,1,10,0
naive,11,E conjunction count,36,AVS IS 758-781 1770 05 28 p1.jpg,4,Claude,1,5,1
naive,13,Named travelers,36,AVS IS 758-781 1770 05 28 p1.jpg,37,Claude,1,42,5
naive,14,Unnamed travelers,36,AVS IS 758-781 1770 05 28 p1.jpg,22,Claude,1,18,-4
naive,15,Places of origin,36,AVS IS 758-781 1770 05 28 p1.jpg,19,Claude,1,18,-1
naive,16,Unique places of stay,36,AVS IS 758-781 1770 05 28 p1.jpg,6,Claude,1,6,0
naive,18,Stay w/ person name,36,AVS IS 758-781 1770 05 28 p1.jpg,4,Claude,1,6,2
naive,19,Bracket total,36,AVS IS 758-781 1770 05 28 p1.jpg,8,Claude,1,10,2
naive,7,Archivist marks,37,AVS IS 758-781 1770 05 28 p2.jpg,4,Claude,1,2,-2
naive,8,Quondam count,37,AVS IS 758-781 1770 05 28 p2.jpg,0,Claude,1,0,0
naive,9,Con count,37,AVS IS 758-781 1770 05 28 p2.jpg,16,Claude,1,12,-4
naive,11,E conjunction count,37,AVS IS 758-781 1770 05 28 p2.jpg,8,Claude,1,8,0
naive,13,Named travelers,37,AVS IS 758-781 1770 05 28 p2.jpg,49,Claude,1,42,-7
naive,14,Unnamed travelers,37,AVS IS 758-781 1770 05 28 p2.jpg,35,Claude,1,18,-17
naive,15,Places of origin,37,AVS IS 758-781 1770 05 28 p2.jpg,25,Claude,1,22,-3
naive,16,Unique places of stay,37,AVS IS 758-781 1770 05 28 p2.jpg,8,Claude,1,10,2
naive,18,Stay w/ person name,37,AVS IS 758-781 1770 05 28 p2.jpg,2,Claude,1,4,2
naive,19,Bracket total,37,AVS IS 758-781 1770 05 28 p2.jpg,13,Claude,1,18,5
naive,7,Archivist marks,38,AVS IS 758-781 1770 05 28 p3.jpg,0,Claude,1,0,0
naive,8,Quondam count,38,AVS IS 758-781 1770 05 28 p3.jpg,5,Claude,1,21,16
naive,9,Con count,38,AVS IS 758-781 1770 05 28 p3.jpg,1,Claude,1,1,0
naive,11,E conjunction count,38,AVS IS 758-781 1770 05 28 p3.jpg,3,Claude,1,5,2
naive,13,Named travelers,38,AVS IS 758-781 1770 05 28 p3.jpg,31,Claude,1,42,11
naive,14,Unnamed travelers,38,AVS IS 758-781 1770 05 28 p3.jpg,3,Claude,1,1,-2
naive,15,Places of origin,38,AVS IS 758-781 1770 05 28 p3.jpg,11,Claude,1,8,-3
naive,16,Unique places of stay,38,AVS IS 758-781 1770 05 28 p3.jpg,10,Claude,1,10,0
naive,18,Stay w/ person name,38,AVS IS 758-781 1770 05 28 p3.jpg,14,Claude,1,15,1
naive,19,Bracket total,38,AVS IS 758-781 1770 05 28 p3.jpg,7,Claude,1,10,3
naive,7,Archivist marks,33,AVS IS 758-781 1770 05.jpg,0,Claude,1,0,0
naive,8,Quondam count,33,AVS IS 758-781 1770 05.jpg,0,Claude,1,0,0
naive,9,Con count,33,AVS IS 758-781 1770 05.jpg,4,Claude,1,3,-1
naive,11,E conjunction count,33,AVS IS 758-781 1770 05.jpg,1,Claude,1,6,5
naive,13,Named travelers,33,AVS IS 758-781 1770 05.jpg,18,Claude,1,18,0
naive,14,Unnamed travelers,33,AVS IS 758-781 1770 05.jpg,5,Claude,1,5,0
naive,15,Places of origin,33,AVS IS 758-781 1770 05.jpg,10,Claude,1,10,0
naive,16,Unique places of stay,33,AVS IS 758-781 1770 05.jpg,7,Claude,1,6,-1
naive,18,Stay w/ person name,33,AVS IS 758-781 1770 05.jpg,3,Claude,1,2,-1
naive,19,Bracket total,33,AVS IS 758-781 1770 05.jpg,3,Claude,1,6,3
naive,7,Archivist marks,39,AVS IS 758-781 1770 08.jpg,1,Claude,1,1,0
naive,8,Quondam count,39,AVS IS 758-781 1770 08.jpg,0,Claude,1,0,0
naive,9,Con count,39,AVS IS 758-781 1770 08.jpg,2,Claude,1,3,1
naive,11,E conjunction count,39,AVS IS 758-781 1770 08.jpg,0,Claude,1,0,0
naive,13,Named travelers,39,AVS IS 758-781 1770 08.jpg,10,Claude,1,10,0
naive,14,Unnamed travelers,39,AVS IS 758-781 1770 08.jpg,3,Claude,1,3,0
naive,15,Places of origin,39,AVS IS 758-781 1770 08.jpg,9,Claude,1,9,0
naive,16,Unique places of stay,39,AVS IS 758-781 1770 08.jpg,5,Claude,1,5,0
naive,18,Stay w/ person name,39,AVS IS 758-781 1770 08.jpg,1,Claude,1,1,0
naive,19,Bracket total,39,AVS IS 758-781 1770 08.jpg,1,Claude,1,2,1
naive,7,Archivist marks,28,AVS IS 758-781 1766 02.jpg,0,Claude,2,0,0
naive,8,Quondam count,28,AVS IS 758-781 1766 02.jpg,9,Claude,2,10,1
naive,9,Con count,28,AVS IS 758-781 1766 02.jpg,4,Claude,2,5,1
naive,11,E conjunction count,28,AVS IS 758-781 1766 02.jpg,2,Claude,2,6,4
naive,13,Named travelers,28,AVS IS 758-781 1766 02.jpg,19,Claude,2,24,5
naive,14,Unnamed travelers,28,AVS IS 758-781 1766 02.jpg,11,Claude,2,8,-3
naive,15,Places of origin,28,AVS IS 758-781 1766 02.jpg,10,Claude,2,10,0
naive,16,Unique places of stay,28,AVS IS 758-781 1766 02.jpg,8,Claude,2,7,-1
naive,18,Stay w/ person name,28,AVS IS 758-781 1766 02.jpg,12,Claude,2,14,2
naive,19,Bracket total,28,AVS IS 758-781 1766 02.jpg,1,Claude,2,4,3
naive,7,Archivist marks,2,AVS IS 758-781 1767 02 01 p1.jpg,1,Claude,2,0,-1
naive,8,Quondam count,2,AVS IS 758-781 1767 02 01 p1.jpg,2,Claude,2,2,0
naive,9,Con count,2,AVS IS 758-781 1767 02 01 p1.jpg,9,Claude,2,9,0
naive,11,E conjunction count,2,AVS IS 758-781 1767 02 01 p1.jpg,3,Claude,2,5,2
naive,13,Named travelers,2,AVS IS 758-781 1767 02 01 p1.jpg,35,Claude,2,32,-3
naive,14,Unnamed travelers,2,AVS IS 758-781 1767 02 01 p1.jpg,18,Claude,2,12,-6
naive,15,Places of origin,2,AVS IS 758-781 1767 02 01 p1.jpg,23,Claude,2,15,-8
naive,16,Unique places of stay,2,AVS IS 758-781 1767 02 01 p1.jpg,7,Claude,2,6,-1
naive,18,Stay w/ person name,2,AVS IS 758-781 1767 02 01 p1.jpg,5,Claude,2,5,0
naive,19,Bracket total,2,AVS IS 758-781 1767 02 01 p1.jpg,4,Claude,2,5,1
naive,7,Archivist marks,3,AVS IS 758-781 1767 02 01 p2.jpg,0,Claude,2,0,0
naive,8,Quondam count,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Claude,2,1,0
naive,9,Con count,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Claude,2,1,0
naive,11,E conjunction count,3,AVS IS 758-781 1767 02 01 p2.jpg,0,Claude,2,1,1
naive,13,Named travelers,3,AVS IS 758-781 1767 02 01 p2.jpg,4,Claude,2,4,0
naive,14,Unnamed travelers,3,AVS IS 758-781 1767 02 01 p2.jpg,5,Claude,2,5,0
naive,15,Places of origin,3,AVS IS 758-781 1767 02 01 p2.jpg,2,Claude,2,2,0
naive,16,Unique places of stay,3,AVS IS 758-781 1767 02 01 p2.jpg,2,Claude,2,2,0
naive,18,Stay w/ person name,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Claude,2,1,0
naive,19,Bracket total,3,AVS IS 758-781 1767 02 01 p2.jpg,1,Claude,2,1,0
naive,7,Archivist marks,4,AVS IS 758-781 1767 02 01 p3.jpg,0,Claude,2,0,0
naive,8,Quondam count,4,AVS IS 758-781 1767 02 01 p3.jpg,13,Claude,2,10,-3
naive,9,Con count,4,AVS IS 758-781 1767 02 01 p3.jpg,7,Claude,2,6,-1
naive,11,E conjunction count,4,AVS IS 758-781 1767 02 01 p3.jpg,3,Claude,2,2,-1
naive,13,Named travelers,4,AVS IS 758-781 1767 02 01 p3.jpg,28,Claude,2,32,4
naive,14,Unnamed travelers,4,AVS IS 758-781 1767 02 01 p3.jpg,8,Claude,2,8,0
naive,15,Places of origin,4,AVS IS 758-781 1767 02 01 p3.jpg,12,Claude,2,10,-2
naive,16,Unique places of stay,4,AVS IS 758-781 1767 02 01 p3.jpg,12,Claude,2,10,-2
naive,18,Stay w/ person name,4,AVS IS 758-781 1767 02 01 p3.jpg,17,Claude,2,16,-1
naive,19,Bracket total,4,AVS IS 758-781 1767 02 01 p3.jpg,0,Claude,2,4,4
naive,7,Archivist marks,5,AVS IS 758-781 1767 02 01 p4.jpg,0,Claude,2,0,0
naive,8,Quondam count,5,AVS IS 758-781 1767 02 01 p4.jpg,7,Claude,2,10,3
naive,9,Con count,5,AVS IS 758-781 1767 02 01 p4.jpg,2,Claude,2,2,0
naive,11,E conjunction count,5,AVS IS 758-781 1767 02 01 p4.jpg,3,Claude,2,1,-2
naive,13,Named travelers,5,AVS IS 758-781 1767 02 01 p4.jpg,11,Claude,2,14,3
naive,14,Unnamed travelers,5,AVS IS 758-781 1767 02 01 p4.jpg,4,Claude,2,2,-2
naive,15,Places of origin,5,AVS IS 758-781 1767 02 01 p4.jpg,5,Claude,2,5,0
naive,16,Unique places of stay,5,AVS IS 758-781 1767 02 01 p4.jpg,9,Claude,2,9,0
naive,18,Stay w/ person name,5,AVS IS 758-781 1767 02 01 p4.jpg,8,Claude,2,9,1
naive,19,Bracket total,5,AVS IS 758-781 1767 02 01 p4.jpg,0,Claude,2,0,0
naive,7,Archivist marks,1,AVS IS 758-781 1767 07 01.jpg,1,Claude,2,0,-1
naive,8,Quondam count,1,AVS IS 758-781 1767 07 01.jpg,10,Claude,2,12,2
naive,9,Con count,1,AVS IS 758-781 1767 07 01.jpg,4,Claude,2,5,1
naive,11,E conjunction count,1,AVS IS 758-781 1767 07 01.jpg,6,Claude,2,8,2
naive,13,Named travelers,1,AVS IS 758-781 1767 07 01.jpg,34,Claude,2,42,8
naive,14,Unnamed travelers,1,AVS IS 758-781 1767 07 01.jpg,12,Claude,2,12,0
naive,15,Places of origin,1,AVS IS 758-781 1767 07 01.jpg,17,Claude,2,15,-2
naive,16,Unique places of stay,1,AVS IS 758-781 1767 07 01.jpg,5,Claude,2,6,1
naive,18,Stay w/ person name,1,AVS IS 758-781 1767 07 01.jpg,3,Claude,2,4,1
naive,19,Bracket total,1,AVS IS 758-781 1767 07 01.jpg,5,Claude,2,5,0
naive,7,Archivist marks,22,AVS IS 758-781 1768 01 02.jpg,1,Claude,2,0,-1
naive,8,Quondam count,22,AVS IS 758-781 1768 01 02.jpg,4,Claude,2,4,0
naive,9,Con count,22,AVS IS 758-781 1768 01 02.jpg,11,Claude,2,10,-1
naive,11,E conjunction count,22,AVS IS 758-781 1768 01 02.jpg,3,Claude,2,5,2
naive,13,Named travelers,22,AVS IS 758-781 1768 01 02.jpg,21,Claude,2,24,3
naive,14,Unnamed travelers,22,AVS IS 758-781 1768 01 02.jpg,16,Claude,2,15,-1
naive,15,Places of origin,22,AVS IS 758-781 1768 01 02.jpg,13,Claude,2,12,-1
naive,16,Unique places of stay,22,AVS IS 758-781 1768 01 02.jpg,7,Claude,2,6,-1
naive,18,Stay w/ person name,22,AVS IS 758-781 1768 01 02.jpg,5,Claude,2,4,-1
naive,19,Bracket total,22,AVS IS 758-781 1768 01 02.jpg,2,Claude,2,4,2
naive,7,Archivist marks,23,AVS IS 758-781 1768 01 09.jpg,2,Claude,2,0,-2
naive,8,Quondam count,23,AVS IS 758-781 1768 01 09.jpg,2,Claude,2,3,1
naive,9,Con count,23,AVS IS 758-781 1768 01 09.jpg,6,Claude,2,6,0
naive,11,E conjunction count,23,AVS IS 758-781 1768 01 09.jpg,2,Claude,2,3,1
naive,13,Named travelers,23,AVS IS 758-781 1768 01 09.jpg,33,Claude,2,32,-1
naive,14,Unnamed travelers,23,AVS IS 758-781 1768 01 09.jpg,8,Claude,2,8,0
naive,15,Places of origin,23,AVS IS 758-781 1768 01 09.jpg,21,Claude,2,18,-3
naive,16,Unique places of stay,23,AVS IS 758-781 1768 01 09.jpg,7,Claude,2,6,-1
naive,18,Stay w/ person name,23,AVS IS 758-781 1768 01 09.jpg,6,Claude,2,5,-1
naive,19,Bracket total,23,AVS IS 758-781 1768 01 09.jpg,6,Claude,2,8,2
naive,7,Archivist marks,24,AVS IS 758-781 1768 01 16 p1.jpg,0,Claude,2,0,0
naive,8,Quondam count,24,AVS IS 758-781 1768 01 16 p1.jpg,0,Claude,2,0,0
naive,9,Con count,24,AVS IS 758-781 1768 01 16 p1.jpg,1,Claude,2,1,0
naive,11,E conjunction count,24,AVS IS 758-781 1768 01 16 p1.jpg,6,Claude,2,5,-1
naive,13,Named travelers,24,AVS IS 758-781 1768 01 16 p1.jpg,22,Claude,2,22,0
naive,14,Unnamed travelers,24,AVS IS 758-781 1768 01 16 p1.jpg,3,Claude,2,4,1
naive,15,Places of origin,24,AVS IS 758-781 1768 01 16 p1.jpg,13,Claude,2,12,-1
naive,16,Unique places of stay,24,AVS IS 758-781 1768 01 16 p1.jpg,7,Claude,2,6,-1
naive,18,Stay w/ person name,24,AVS IS 758-781 1768 01 16 p1.jpg,6,Claude,2,6,0
naive,19,Bracket total,24,AVS IS 758-781 1768 01 16 p1.jpg,4,Claude,2,6,2
naive,7,Archivist marks,25,AVS IS 758-781 1768 01 16 p2.jpg,1,Claude,2,0,-1
naive,8,Quondam count,25,AVS IS 758-781 1768 01 16 p2.jpg,0,Claude,2,0,0
naive,9,Con count,25,AVS IS 758-781 1768 01 16 p2.jpg,6,Claude,2,5,-1
naive,11,E conjunction count,25,AVS IS 758-781 1768 01 16 p2.jpg,0,Claude,2,2,2
naive,13,Named travelers,25,AVS IS 758-781 1768 01 16 p2.jpg,12,Claude,2,14,2
naive,14,Unnamed travelers,25,AVS IS 758-781 1768 01 16 p2.jpg,9,Claude,2,8,-1
naive,15,Places of origin,25,AVS IS 758-781 1768 01 16 p2.jpg,9,Claude,2,7,-2
naive,16,Unique places of stay,25,AVS IS 758-781 1768 01 16 p2.jpg,6,Claude,2,6,0
naive,18,Stay w/ person name,25,AVS IS 758-781 1768 01 16 p2.jpg,2,Claude,2,2,0
naive,19,Bracket total,25,AVS IS 758-781 1768 01 16 p2.jpg,2,Claude,2,3,1
naive,7,Archivist marks,26,AVS IS 758-781 1768 01 16 p3.jpg,0,Claude,2,0,0
naive,8,Quondam count,26,AVS IS 758-781 1768 01 16 p3.jpg,8,Claude,2,10,2
naive,9,Con count,26,AVS IS 758-781 1768 01 16 p3.jpg,2,Claude,2,2,0
naive,11,E conjunction count,26,AVS IS 758-781 1768 01 16 p3.jpg,4,Claude,2,3,-1
naive,13,Named travelers,26,AVS IS 758-781 1768 01 16 p3.jpg,24,Claude,2,28,4
naive,14,Unnamed travelers,26,AVS IS 758-781 1768 01 16 p3.jpg,6,Claude,2,6,0
naive,15,Places of origin,26,AVS IS 758-781 1768 01 16 p3.jpg,8,Claude,2,10,2
naive,16,Unique places of stay,26,AVS IS 758-781 1768 01 16 p3.jpg,13,Claude,2,8,-5
naive,18,Stay w/ person name,26,AVS IS 758-781 1768 01 16 p3.jpg,18,Claude,2,21,3
naive,19,Bracket total,26,AVS IS 758-781 1768 01 16 p3.jpg,1,Claude,2,2,1
naive,7,Archivist marks,27,AVS IS 758-781 1768 02 20.jpg,0,Claude,2,0,0
naive,8,Quondam count,27,AVS IS 758-781 1768 02 20.jpg,0,Claude,2,0,0
naive,9,Con count,27,AVS IS 758-781 1768 02 20.jpg,12,Claude,2,12,0
naive,11,E conjunction count,27,AVS IS 758-781 1768 02 20.jpg,3,Claude,2,8,5
naive,13,Named travelers,27,AVS IS 758-781 1768 02 20.jpg,35,Claude,2,35,0
naive,14,Unnamed travelers,27,AVS IS 758-781 1768 02 20.jpg,17,Claude,2,18,1
naive,15,Places of origin,27,AVS IS 758-781 1768 02 20.jpg,15,Claude,2,12,-3
naive,16,Unique places of stay,27,AVS IS 758-781 1768 02 20.jpg,5,Claude,2,6,1
naive,18,Stay w/ person name,27,AVS IS 758-781 1768 02 20.jpg,2,Claude,2,3,1
naive,19,Bracket total,27,AVS IS 758-781 1768 02 20.jpg,7,Claude,2,8,1
naive,7,Archivist marks,6,AVS IS 758-781 1768 03 26.jpg,2,Claude,2,2,0
naive,8,Quondam count,6,AVS IS 758-781 1768 03 26.jpg,2,Claude,2,0,-2
naive,9,Con count,6,AVS IS 758-781 1768 03 26.jpg,8,Claude,2,8,0
naive,11,E conjunction count,6,AVS IS 758-781 1768 03 26.jpg,2,Claude,2,3,1
naive,13,Named travelers,6,AVS IS 758-781 1768 03 26.jpg,26,Claude,2,22,-4
naive,14,Unnamed travelers,6,AVS IS 758-781 1768 03 26.jpg,10,Claude,2,12,2
naive,15,Places of origin,6,AVS IS 758-781 1768 03 26.jpg,15,Claude,2,15,0
naive,16,Unique places of stay,6,AVS IS 758-781 1768 03 26.jpg,7,Claude,2,10,3
naive,18,Stay w/ person name,6,AVS IS 758-781 1768 03 26.jpg,6,Claude,2,4,-2
naive,19,Bracket total,6,AVS IS 758-781 1768 03 26.jpg,4,Claude,2,5,1
naive,7,Archivist marks,7,AVS IS 758-781 1768 05 02.jpg,1,Claude,2,1,0
naive,8,Quondam count,7,AVS IS 758-781 1768 05 02.jpg,1,Claude,2,2,1
naive,9,Con count,7,AVS IS 758-781 1768 05 02.jpg,2,Claude,2,2,0
naive,11,E conjunction count,7,AVS IS 758-781 1768 05 02.jpg,0,Claude,2,0,0
naive,13,Named travelers,7,AVS IS 758-781 1768 05 02.jpg,6,Claude,2,9,3
naive,14,Unnamed travelers,7,AVS IS 758-781 1768 05 02.jpg,2,Claude,2,2,0
naive,15,Places of origin,7,AVS IS 758-781 1768 05 02.jpg,4,Claude,2,4,0
naive,16,Unique places of stay,7,AVS IS 758-781 1768 05 02.jpg,3,Claude,2,3,0
naive,18,Stay w/ person name,7,AVS IS 758-781 1768 05 02.jpg,3,Claude,2,3,0
naive,19,Bracket total,7,AVS IS 758-781 1768 05 02.jpg,2,Claude,2,2,0
naive,7,Archivist marks,9,AVS IS 758-781 1768 05 08 p2.jpg,0,Claude,2,0,0
naive,8,Quondam count,9,AVS IS 758-781 1768 05 08 p2.jpg,12,Claude,2,12,0
naive,9,Con count,9,AVS IS 758-781 1768 05 08 p2.jpg,3,Claude,2,4,1
naive,11,E conjunction count,9,AVS IS 758-781 1768 05 08 p2.jpg,4,Claude,2,5,1
naive,13,Named travelers,9,AVS IS 758-781 1768 05 08 p2.jpg,33,Claude,2,35,2
naive,14,Unnamed travelers,9,AVS IS 758-781 1768 05 08 p2.jpg,11,Claude,2,12,1
naive,15,Places of origin,9,AVS IS 758-781 1768 05 08 p2.jpg,21,Claude,2,18,-3
naive,16,Unique places of stay,9,AVS IS 758-781 1768 05 08 p2.jpg,6,Claude,2,6,0
naive,18,Stay w/ person name,9,AVS IS 758-781 1768 05 08 p2.jpg,1,Claude,2,1,0
naive,19,Bracket total,9,AVS IS 758-781 1768 05 08 p2.jpg,2,Claude,2,3,1
naive,7,Archivist marks,10,AVS IS 758-781 1768 05 08 p3.jpg,1,Claude,2,0,-1
naive,8,Quondam count,10,AVS IS 758-781 1768 05 08 p3.jpg,5,Claude,2,5,0
naive,9,Con count,10,AVS IS 758-781 1768 05 08 p3.jpg,15,Claude,2,12,-3
naive,11,E conjunction count,10,AVS IS 758-781 1768 05 08 p3.jpg,3,Claude,2,7,4
naive,13,Named travelers,10,AVS IS 758-781 1768 05 08 p3.jpg,53,Claude,2,58,5
naive,14,Unnamed travelers,10,AVS IS 758-781 1768 05 08 p3.jpg,26,Claude,2,18,-8
naive,15,Places of origin,10,AVS IS 758-781 1768 05 08 p3.jpg,19,Claude,2,15,-4
naive,16,Unique places of stay,10,AVS IS 758-781 1768 05 08 p3.jpg,10,Claude,2,9,-1
naive,18,Stay w/ person name,10,AVS IS 758-781 1768 05 08 p3.jpg,2,Claude,2,3,1
naive,19,Bracket total,10,AVS IS 758-781 1768 05 08 p3.jpg,10,Claude,2,12,2
naive,7,Archivist marks,11,AVS IS 758-781 1768 05 08 p4.jpg,1,Claude,2,0,-1
naive,8,Quondam count,11,AVS IS 758-781 1768 05 08 p4.jpg,11,Claude,2,12,1
naive,9,Con count,11,AVS IS 758-781 1768 05 08 p4.jpg,15,Claude,2,10,-5
naive,11,E conjunction count,11,AVS IS 758-781 1768 05 08 p4.jpg,8,Claude,2,5,-3
naive,13,Named travelers,11,AVS IS 758-781 1768 05 08 p4.jpg,62,Claude,2,68,6
naive,14,Unnamed travelers,11,AVS IS 758-781 1768 05 08 p4.jpg,33,Claude,2,18,-15
naive,15,Places of origin,11,AVS IS 758-781 1768 05 08 p4.jpg,22,Claude,2,22,0
naive,16,Unique places of stay,11,AVS IS 758-781 1768 05 08 p4.jpg,8,Claude,2,8,0
naive,18,Stay w/ person name,11,AVS IS 758-781 1768 05 08 p4.jpg,4,Claude,2,2,-2
naive,19,Bracket total,11,AVS IS 758-781 1768 05 08 p4.jpg,11,Claude,2,8,-3
naive,7,Archivist marks,12,AVS IS 758-781 1768 05 08 p5.jpg,1,Claude,2,1,0
naive,8,Quondam count,12,AVS IS 758-781 1768 05 08 p5.jpg,2,Claude,2,3,1
naive,9,Con count,12,AVS IS 758-781 1768 05 08 p5.jpg,9,Claude,2,7,-2
naive,11,E conjunction count,12,AVS IS 758-781 1768 05 08 p5.jpg,7,Claude,2,5,-2
naive,13,Named travelers,12,AVS IS 758-781 1768 05 08 p5.jpg,38,Claude,2,35,-3
naive,14,Unnamed travelers,12,AVS IS 758-781 1768 05 08 p5.jpg,18,Claude,2,12,-6
naive,15,Places of origin,12,AVS IS 758-781 1768 05 08 p5.jpg,17,Claude,2,15,-2
naive,16,Unique places of stay,12,AVS IS 758-781 1768 05 08 p5.jpg,6,Claude,2,7,1
naive,18,Stay w/ person name,12,AVS IS 758-781 1768 05 08 p5.jpg,2,Claude,2,2,0
naive,19,Bracket total,12,AVS IS 758-781 1768 05 08 p5.jpg,6,Claude,2,6,0
naive,7,Archivist marks,8,AVS IS 758-781 1768 05 08.jpg,1,Claude,2,0,-1
naive,8,Quondam count,8,AVS IS 758-781 1768 05 08.jpg,6,Claude,2,10,4
naive,9,Con count,8,AVS IS 758-781 1768 05 08.jpg,14,Claude,2,12,-2
naive,11,E conjunction count,8,AVS IS 758-781 1768 05 08.jpg,3,Claude,2,5,2
naive,13,Named travelers,8,AVS IS 758-781 1768 05 08.jpg,43,Claude,2,45,2
